7.200 3.535 335.118 -0.144 5	473.909 225.668 -518.860 105.630 -202.533 1654.803 -1631.668 978.360 1346.640 1338.476 
7.400 7.458 353.903 -0.193 5	462.895 230.545 -522.576 60.703 -284.604 1623.831 -1677.890 876.332 1278.524 1385.859 
7.600 10.755 372.402 -0.261 6	450.396 237.141 -524.096 12.719 -373.482 1586.668 -1723.010 762.790 1200.467 1436.054 2024.345 86.526 
7.800 18.296 388.155 -0.300 5	436.488 244.827 -466.905 1542.472 -1764.549 639.079 1113.247 1486.599 2016.639 188.955 
8.000 24.262 408.814 -0.370 5	421.244 253.074 -562.854 1490.632 -1800.412 506.534 1017.651 1535.377 2001.750 297.819 
8.200 31.152 426.486 -0.440 5	404.745 261.434 -659.521 1430.766 -1828.853 366.500 914.504 1580.580 1978.771 411.248 
8.400 35.951 445.285 -0.509 5	387.083 269.528 -755.276 1362.696 -1848.444 220.338 804.674 1620.682 1947.033 527.513 
8.600 45.631 462.312 -0.578 5	368.362 277.038 -848.651 1286.433 -1858.047 69.420 689.073 1654.406 1906.086 645.011 
8.800 57.730 476.619 -0.638 4	352.749 278.648 -920.923 1215.536 592.791 1672.341 1866.463 735.453 
9.000 67.668 492.015 -0.685 4	339.981 275.739 -976.941 1150.792 513.254 1679.298 1830.176 804.245 
9.200 79.950 506.826 -0.722 4	329.694 269.346 -1020.458 1092.200 447.916 1678.610 1798.069 855.756 
9.400 95.086 522.051 -0.756 4	321.509 260.248 -1054.352 1039.355 394.450 1672.579 1770.311 893.472 
9.600 106.664 538.462 -0.783 4	315.065 249.030 -1080.820 991.663 350.818 1662.791 1746.703 920.157 
9.800 118.725 551.566 -0.824 4	306.610 240.580 -1115.086 932.520 291.484 1654.712 1713.179 962.771 
10.000 134.511 563.630 -0.863 4	296.619 234.152 -1154.075 863.029 219.443 1646.258 1670.137 1017.381 
10.200 148.513 576.967 -0.914 4	285.438 229.119 -1195.096 784.113 137.220 1635.544 1617.754 1080.550 
10.400 164.455 588.941 -0.953 4	276.543 220.999 -1225.657 714.348 70.343 1620.099 1572.543 1126.750 
10.600 178.588 599.666 -0.988 4	269.566 210.493 -1248.488 652.660 16.078 1601.803 1534.132 1159.636 
10.800 195.239 610.731 -1.016 4	264.163 198.125 -1265.591 597.941 -27.886 1581.855 1501.868 1182.039 
11.000 214.192 621.559 -1.039 4	260.031 184.292 -1278.435 549.149 -63.470 1561.008 1474.997 1196.151 
11.200 234.380 630.676 -1.021 5	256.913 169.296 -1288.102 505.344 2487.144 7.833 -92.255 1539.728 1452.760 1203.680 
11.400 253.439 637.477 -1.065 5	252.358 157.022 -1301.961 447.007 2486.402 61.908 -137.382 1516.472 1416.938 1226.487 
11.600 269.290 645.185 -1.088 5	246.852 146.843 -1317.540 376.360 2482.904 138.396 -195.291 1490.163 1369.101 1260.646 
11.800 288.309 657.136 -1.153 5	240.725 138.233 -1332.596 295.268 2474.782 233.050 -262.976 1459.704 1310.346 1302.670 
12.000 309.339 665.245 -1.225 5	234.212 130.765 -1345.165 205.372 2460.262 342.192 -337.854 1424.110 1241.524 1349.503 
12.200 324.782 671.719 -1.256 5	229.246 120.804 -1351.878 127.657 2444.190 427.433 -397.721 1388.444 1183.403 1381.591 
12.400 343.396 676.265 -1.288 5	225.558 108.891 -1354.830 60.172 2428.358 493.175 -445.572 1353.714 1134.816 1402.433 
12.600 361.291 681.484 -1.313 5	222.900 95.438 -1355.427 1.192 2413.709 543.049 -483.828 1320.401 1094.500 1414.648 
12.800 381.274 684.442 -1.340 4	221.053 80.760 2400.672 580.023 -514.428 1288.679 1061.231 1420.201 
13.000 399.745 689.223 -1.374 4	218.873 68.259 2380.385 640.855 -556.987 1250.647 1013.331 1435.313 
13.200 417.229 693.419 -1.416 4	216.645 57.489 2352.142 720.552 -608.292 1206.175 952.862 1456.769 
13.400 436.793 695.493 -1.469 4	214.550 48.094 2315.066 814.796 -665.575 1155.063 881.457 1481.703 
13.600 461.199 698.521 -1.523 4	212.698 39.792 2268.316 919.812 -726.438 1097.159 800.497 1507.611 
13.800 480.945 702.117 -1.584 4	211.154 32.366 2211.201 1032.273 -788.799 1032.412 711.224 1532.342 
14.000 498.657 700.330 -1.628 4	210.306 22.621 2159.562 1118.248 -836.922 973.049 637.120 1545.062 
14.200 517.827 698.362 -1.668 4	210.034 11.010 2114.221 1183.218 -874.128 919.081 576.024 1549.208 
