8.000 180.141 110.909 -0.731 5	421.244 253.074 -562.854 1490.632 -1800.412 506.534 1017.651 1535.377 2001.750 297.819 
8.200 204.767 159.726 -0.798 5	404.745 261.434 -659.521 1430.766 -1828.853 366.500 914.504 1580.580 1978.771 411.248 
8.400 237.118 199.814 -0.865 5	387.083 269.528 -755.276 1362.696 -1848.444 220.338 804.674 1620.682 1947.033 527.513 
8.600 269.255 230.809 -0.928 5	368.362 277.038 -848.651 1286.433 -1858.047 69.420 689.073 1654.406 1906.086 645.011 
8.800 282.174 231.090 -0.958 4	352.749 278.648 -920.923 1215.536 592.791 1672.341 1866.463 735.453 
9.000 296.455 263.064 -1.021 4	339.981 275.739 -976.941 1150.792 513.254 1679.298 1830.176 804.245 
9.200 318.712 263.918 -1.059 4	329.694 269.346 -1020.458 1092.200 447.916 1678.610 1798.069 855.756 
9.400 350.724 285.768 -1.095 4	321.509 260.248 -1054.352 1039.355 394.450 1672.579 1770.311 893.472 
9.600 365.875 271.653 -1.138 4	315.065 249.030 -1080.820 991.663 350.818 1662.791 1746.703 920.157 
9.800 403.863 303.107 -1.157 4	306.610 240.580 -1115.086 932.520 291.484 1654.712 1713.179 962.771 
10.000 428.321 312.151 -1.274 4	296.619 234.152 -1154.075 863.029 219.443 1646.258 1670.137 1017.381 
10.200 449.029 319.596 -1.280 4	285.438 229.119 -1195.096 784.113 137.220 1635.544 1617.754 1080.550 
10.400 419.942 297.368 -1.266 4	276.543 220.999 -1225.657 714.348 70.343 1620.099 1572.543 1126.750 
10.600 425.955 315.573 -1.265 4	269.566 210.493 -1248.488 652.660 16.078 1601.803 1534.132 1159.636 
10.800 421.794 322.042 -1.328 4	264.163 198.125 -1265.591 597.941 -27.886 1581.855 1501.868 1182.039 
11.000 467.934 327.800 -1.344 4	260.031 184.292 -1278.435 549.149 -63.470 1561.008 1474.997 1196.151 
11.200 430.276 319.502 -1.352 5	256.913 169.296 -1288.102 505.344 2487.144 7.833 -92.255 1539.728 1452.760 1203.680 
11.400 476.405 336.361 -1.403 5	252.358 157.022 -1301.961 447.007 2486.402 61.908 -137.382 1516.472 1416.938 1226.487 
11.600 511.294 342.354 -1.451 5	246.852 146.843 -1317.540 376.360 2482.904 138.396 -195.291 1490.163 1369.101 1260.646 
11.800 562.708 333.155 -1.484 5	240.725 138.233 -1332.596 295.268 2474.782 233.050 -262.976 1459.704 1310.346 1302.670 
12.000 583.288 349.165 -1.564 5	234.212 130.765 -1345.165 205.372 2460.262 342.192 -337.854 1424.110 1241.524 1349.503 
12.200 603.636 336.788 -1.540 5	229.246 120.804 -1351.878 127.657 2444.190 427.433 -397.721 1388.444 1183.403 1381.591 
12.400 603.142 336.826 -1.613 5	225.558 108.891 -1354.830 60.172 2428.358 493.175 -445.572 1353.714 1134.816 1402.433 
12.600 647.495 346.275 -1.652 5	222.900 95.438 -1355.427 1.192 2413.709 543.049 -483.828 1320.401 1094.500 1414.648 
12.800 649.504 342.725 -1.671 4	221.053 80.760 2400.672 580.023 -514.428 1288.679 1061.231 1420.201 
13.000 657.056 336.268 -1.697 4	218.873 68.259 2380.385 640.855 -556.987 1250.647 1013.331 1435.313 
13.200 684.032 344.672 -1.783 4	216.645 57.489 2352.142 720.552 -608.292 1206.175 952.862 1456.769 
13.400 703.139 324.720 -1.781 4	214.550 48.094 2315.066 814.796 -665.575 1155.063 881.457 1481.703 
13.600 707.050 307.577 -1.826 4	212.698 39.792 2268.316 919.812 -726.438 1097.159 800.497 1507.611 
13.800 736.688 301.184 -1.973 4	211.154 32.366 2211.201 1032.273 -788.799 1032.412 711.224 1532.342 
14.000 765.988 290.480 -1.925 4	210.306 22.621 2159.562 1118.248 -836.922 973.049 637.120 1545.062 
14.200 766.694 310.515 -1.981 4	210.034 11.010 2114.221 1183.218 -874.128 919.081 576.024 1549.208 
14.400 750.983 302.470 -1.958 4	210.223 0.918 2057.249 1261.273 -915.395 857.062 503.558 1554.608 
14.600 801.841 295.108 -2.081 3	1988.696 1348.403 -958.400 787.490 421.663 1559.129 
14.800 822.425 271.396 -2.128 3	1908.631 1441.098 -1001.139 710.867 332.041 1560.944 
15.000 858.608 232.684 -2.179 3	1817.221 1536.284 -1041.897 627.743 236.239 1558.533 
15.200 854.627 233.804 -2.294 3	1714.771 1631.267 -1079.213 538.724 135.689 1550.660 
15.400 854.885 246.745 -2.308 3	1626.391 1700.451 -1105.345 460.444 53.855 1535.737 
15.600 876.600 237.141 -2.212 3	1551.327 1750.002 -1123.554 391.690 -12.498 1516.659 
15.800 884.792 212.230 -2.103 4	1340.190 7.172 1462.418 1805.799 -1140.815 314.767 -87.704 1494.155 
16.000 912.134 193.943 -2.138 4	1338.829 61.721 1360.863 1864.362 -1155.440 230.895 -169.533 1467.012 
16.200 961.343 178.086 -2.107 4	1333.915 121.962 1247.787 1922.679 -1166.010 141.224 -256.021 1434.251 
16.400 934.946 189.009 -2.216 4	1324.735 186.564 1124.308 1978.164 -1171.359 46.866 -345.408 1395.126 
16.600 942.662 177.181 -2.272 3	1310.722 254.319 991.573 2028.620 -436.109 1349.117 
16.800 931.625 179.894 -2.253 3	1295.986 305.485 880.516 2059.733 -507.969 1303.355 
17.000 909.979 217.160 -2.294 3	1281.915 343.192 788.373 2077.094 -564.881 1259.350 
17.200 952.354 180.565 -2.305 3	1263.733 388.256 682.270 2094.685 -627.448 1208.887 
17.400 956.299 161.686 -2.348 3	1241.007 438.793 564.440 2109.798 -693.356 1151.701 
17.600 966.746 143.625 -2.398 3	1213.381 493.150 436.907 2120.138 -760.588 1087.662 
17.800 941.918 159.738 -2.476 3	1180.600 549.868 301.555 2123.806 -827.382 1016.783 
18.000 977.889 144.549 -2.476 3	1151.147 591.135 190.669 2116.743 -878.582 951.967 
18.200 994.165 140.478 -2.510 3	1125.484 620.183 100.196 2103.014 -917.902 893.271 
18.400 996.173 127.806 -2.526 3	1103.585 639.561 26.569 2085.257 -948.170 840.313 
18.600 999.031 106.207 -2.577 3	1075.688 666.825 -62.989 2064.470 -982.841 778.441 
18.800 1010.800 112.872 -2.623 3	1042.044 699.739 -165.010 2038.777 -1019.491 708.415 
19.000 1029.870 73.796 -2.672 3	1002.831 736.366 -276.473 2006.555 -1056.025 630.946 
19.200 1043.589 57.937 -2.725 3	958.225 775.023 -394.706 1966.483 -1090.650 546.743 
19.400 1038.407 44.156 -2.766 3	920.064 801.087 -489.643 1924.798 -1115.159 472.651 
19.600 1041.105 52.215 -2.811 3	887.921 817.443 -565.819 1883.577 -1132.454 407.459 
19.800 1056.850 55.470 -2.958 3	849.162 838.598 -653.433 1834.694 -1149.531 333.399 
20.000 1063.968 18.690 -2.934 3	804.392 862.632 -749.086 1777.348 -1164.582 251.779 
20.200 1080.221 12.526 -2.972 3	754.140 887.891 -849.800 1710.920 -1176.069 163.811 
20.400 1098.269 -11.659 -3.091 4	1366.201 15.898 698.907 912.959 -952.954 1635.009 -1182.721 70.654 
20.600 1092.868 -59.437 -3.105 3	1363.561 84.987 639.197 936.630 -1056.228 1549.439 
20.800 1092.327 -43.938 3.106 3	1358.135 137.816 589.263 949.503 -1136.508 1470.767 
21.000 1093.087 -89.258 3.105 3	1351.660 177.269 547.929 954.454 -1199.043 1399.526 
21.200 1090.589 -130.120 3.054 3	1342.026 225.133 500.179 960.860 -1266.988 1317.399 
21.400 1076.242 -149.781 2.992 3	1328.523 279.539 447.017 967.251 -1337.261 1224.843 
21.600 1052.240 -186.773 2.922 3	1310.542 338.842 389.333 972.383 -1407.192 1122.374 
21.800 1046.655 -169.937 2.851 3	1293.250 382.995 341.959 970.401 -1459.772 1031.738 
22.000 1031.070 -172.637 2.909 3	1277.534 414.930 303.296 963.437 -1499.443 951.957 
22.200 1045.548 -192.245 2.850 3	1263.753 437.027 271.883 952.966 -1529.487 881.784 
22.400 1054.612 -219.426 2.889 3	1245.333 469.178 232.881 943.458 -1563.975 797.487 
22.600 1032.240 -264.696 2.747 3	1222.101 509.004 187.854 933.659 -1599.817 700.779 
22.800 1047.476 -276.127 2.699 3	1193.840 554.439 138.123 922.488 -1634.321 593.184 
23.000 1022.554 -298.651 2.644 3	1160.366 603.681 84.842 909.047 -1665.184 476.139 
23.200 1019.082 -320.696 2.597 3	1130.881 638.937 41.888 892.103 -1685.236 375.341 
23.400 991.412 -364.787 2.603 3	1105.530 663.159 7.379 873.078 -1697.966 288.443 
23.600 974.857 -378.826 2.515 3	1084.098 678.661 -20.280 852.869 -1705.776 213.256 
23.800 996.851 -338.411 2.559 3	1056.198 702.531 -54.392 831.338 -1712.263 123.197 
24.000 976.416 -370.739 2.439 3	1022.225 732.434 -93.267 807.793 -1715.242 20.904 
24.200 942.729 -395.683 2.384 2	982.460 766.341 -135.470 781.643 
24.400 929.096 -426.709 2.312 2	948.609 788.919 -168.908 754.932 
24.600 967.334 -394.785 2.324 2	920.196 802.705 -195.363 728.346 
24.800 941.847 -416.607 2.290 2	896.591 809.637 -216.273 702.244 
25.000 924.941 -430.697 2.270 2	877.132 811.198 -232.793 676.786 
25.200 882.502 -460.484 2.249 3	849.455 820.842 -255.202 648.408 -752.027 2381.372 
25.400 885.820 -463.384 2.193 3	814.617 836.253 -281.704 616.982 -851.802 2327.242 
25.600 887.896 -449.735 2.127 4	773.407 855.402 -310.778 582.376 2130.618 44.242 -964.455 2262.467 
25.800 861.415 -458.305 2.110 5	739.017 865.973 -333.250 549.358 2127.898 110.321 -1054.286 2201.662 510.210 2430.469 
26.000 848.910 -471.528 2.116 5	710.576 869.999 -350.609 518.024 2123.736 160.789 -1126.006 2145.525 430.048 2426.053 
26.200 826.201 -482.383 2.048 5	687.214 868.996 -364.014 488.312 2119.125 198.451 -1183.353 2094.140 364.503 2416.851 
26.400 813.919 -496.083 2.071 6	655.611 873.631 -380.946 454.645 2111.154 256.058 -1258.634 2029.340 1731.886 1791.036 276.344 2408.608 
26.600 772.622 -523.311 2.024 6	617.003 881.940 -399.897 417.275 2098.568 329.705 -1346.741 1951.383 1651.418 1846.299 169.852 2398.534 
26.800 795.241 -499.342 1.975 6	572.371 892.202 -419.583 376.425 2080.103 416.026 -1443.218 1860.396 1556.405 1907.917 48.673 2384.094 
27.000 768.955 -500.536 1.934 6	535.497 895.315 -434.083 338.615 2061.777 482.435 -1518.719 1778.603 1476.313 1951.187 -49.967 2364.067 
27.200 749.884 -520.107 1.901 6	505.245 893.119 -444.727 303.582 2044.754 532.683 -1577.979 1705.630 1409.397 1980.551 -130.111 2340.987 
27.400 743.459 -516.236 1.880 6	480.557 886.946 -452.506 270.997 2029.570 569.832 -1624.637 1640.708 1353.854 1999.310 -195.159 2316.424 
27.600 733.109 -499.301 1.882 6	460.490 877.770 -458.159 240.523 2016.386 596.367 -1661.484 1582.913 1307.971 2009.926 -247.925 2291.328 
27.800 693.119 -525.883 1.826 6	431.710 872.609 -465.239 205.165 1996.104 643.105 -1712.540 1506.794 1241.071 2032.323 -323.323 2261.827 
28.000 668.405 -548.010 1.742 6	395.813 869.855 -472.550 165.621 1968.410 705.727 -1772.997 1414.154 1156.155 2062.282 -416.443 2226.410 
28.200 657.824 -533.794 1.741 6	366.545 862.883 -477.249 129.390 1943.832 752.581 -1819.596 1332.763 1085.702 2080.591 -491.585 2190.893 
28.400 645.453 -545.714 1.721 6	342.785 852.822 -480.127 95.976 1922.543 786.756 -1855.663 1261.265 1027.541 2090.202 -552.217 2156.268 
28.600 624.992 -544.172 1.708 6	323.560 840.478 -481.746 64.924 1904.418 810.726 -1883.693 1198.302 979.704 2093.264 -601.155 2123.016 
28.800 637.783 -553.762 1.720 6	308.044 826.428 -482.507 35.840 1889.182 826.467 -1905.559 1142.602 940.468 2091.355 -640.671 2091.316 
29.000 582.814 -543.589 1.653 6	283.838 815.263 -482.764 1.432 1864.271 862.492 -1938.215 1065.229 878.227 2098.501 -702.206 2051.272 
29.200 598.077 -560.715 1.633 5	252.713 805.694 1830.117 914.315 -1977.376 969.105 796.777 2111.065 -780.626 2002.444 
29.400 556.018 -555.316 1.580 5	216.094 796.544 1786.783 978.025 -2019.167 856.610 699.186 2125.688 -871.504 1944.207 
29.600 580.041 -566.013 1.554 5	186.476 784.184 1749.149 1025.125 -2049.454 759.400 618.792 2130.699 -943.881 1889.757 
29.800 525.860 -557.143 1.506 5	162.610 769.616 1717.030 1059.061 -2071.467 675.277 552.822 2128.930 -1001.598 1839.485 
30.000 498.511 -560.323 1.470 5	132.566 755.508 1674.197 1106.753 -2095.967 572.090 468.222 2129.311 -1073.409 1778.065 
30.200 478.306 -538.404 1.429 5	97.765 740.937 1621.136 1164.426 -2119.651 452.726 368.323 2129.029 -1155.048 1705.540 
30.400 462.304 -551.753 1.374 5	59.401 725.106 1558.174 1228.774 -2139.614 319.727 255.977 2125.591 -1242.796 1621.924 
30.600 411.596 -543.371 1.324 5	18.499 707.362 1485.615 1296.915 -2153.373 175.411 133.703 2116.876 -1333.412 1527.323 
30.800 398.554 -528.363 1.214 5	-14.143 687.466 1423.339 1345.983 -2158.322 53.037 34.035 2100.858 -1403.447 1442.341 
31.000 393.424 -538.073 1.193 4	-40.112 666.409 1370.650 1380.378 -46.981 2080.606 -1457.743 1366.638 
31.200 373.652 -533.774 1.151 5	-70.002 643.859 1306.184 1422.389 -142.352 2056.220 2084.715 46.203 -1518.539 1277.689 
31.400 369.085 -542.441 1.117 5	-102.572 619.337 1230.961 1468.860 -248.777 2025.973 2080.483 135.326 -1582.310 1176.451 
31.600 396.977 -575.195 1.083 6	674.510 7.801 -136.761 592.472 1145.881 1517.042 -363.360 1988.413 2070.451 234.400 -1646.002 1063.843 
31.800 363.087 -553.588 1.006 6	674.337 19.526 -163.524 565.409 1074.231 1549.260 -455.502 1949.153 2058.082 311.504 -1693.258 965.303 
32.000 349.675 -521.846 0.989 6	673.854 25.527 -184.432 538.698 1014.469 1569.541 -529.546 1910.156 2045.312 370.641 -1728.446 879.313 
32.200 309.720 -492.622 0.926 6	673.342 26.830 -200.740 512.608 964.967 1580.843 -589.046 1872.467 2033.202 415.136 -1754.753 804.232 
32.400 293.013 -501.295 0.904 6	672.519 33.975 -220.439 484.113 901.247 1598.482 -663.260 1827.210 2015.617 476.796 -1784.947 712.841 
32.600 243.299 -472.932 0.902 6	671.099 45.873 -242.215 453.129 825.326 1619.472 -748.273 1773.699 1991.669 551.931 -1815.814 607.356 
32.800 269.198 -485.809 0.813 6	668.766 61.607 -264.958 419.603 738.898 1641.190 -840.685 1711.322 1960.485 637.335 -1844.540 489.735 
33.000 249.045 -481.718 0.833 6	666.307 70.802 -282.173 387.638 667.322 1651.941 -913.817 1652.955 1931.624 702.446 -1863.311 388.653 
33.200 239.397 -493.746 0.748 6	664.058 74.656 -295.171 357.286 608.389 1654.815 -971.770 1599.145 1905.917 751.255 -1875.330 301.617 
33.400 239.249 -476.979 0.718 6	662.164 74.155 -304.959 328.463 560.064 1651.994 -1017.775 1549.894 1883.595 786.971 -1882.798 226.363 
33.600 217.520 -427.218 0.683 6	660.666 70.103 -312.307 301.021 520.557 1645.022 -1054.362 1504.913 1864.558 812.157 -1887.226 160.913 
33.800 226.284 -433.460 0.681 6	659.546 63.154 -317.802 274.792 488.330 1634.995 -1083.511 1463.779 1848.533 828.864 -1889.643 103.576 
34.000 210.384 -408.379 0.633 6	658.760 53.840 -321.890 249.607 462.085 1622.699 -1106.774 1426.024 1835.177 838.724 -1890.749 52.932 
34.200 199.432 -388.633 0.666 5	657.571 52.068 -328.125 220.606 417.529 1614.880 -1145.283 1374.838 1811.803 869.226 
34.400 181.266 -384.329 0.569 5	655.928 56.442 -335.341 188.294 358.071 1609.272 -1194.759 1311.415 1779.049 915.860 
34.600 143.630 -339.901 0.534 5	653.636 65.801 -342.546 153.097 286.489 1603.722 -1251.433 1236.575 1737.115 974.687 
34.800 136.357 -336.512 0.507 5	651.511 69.792 -347.207 120.418 228.091 1593.181 -1295.298 1169.761 1700.855 1017.884 
35.000 146.033 -316.075 0.476 5	649.715 69.405 -350.075 89.908 180.574 1579.341 -1329.362 1110.201 1670.007 1048.692 
35.200 133.756 -256.215 0.475 5	649.170 56.106 -350.778 66.292 164.476 1561.121 -1340.539 1076.427 1659.305 1045.867 
35.400 104.653 -239.058 0.571 5	649.373 32.249 -350.497 48.375 173.627 1540.117 -1334.241 1064.371 1665.369 1015.993 
35.600 77.753 -215.636 0.500 4	-349.885 35.124 202.887 1516.489 -1313.869 1069.887 1684.252 963.718 
35.800 94.515 -242.148 0.503 4	-349.602 20.650 226.508 1493.096 -1297.115 1070.517 1698.954 916.987 
36.000 89.241 -236.430 0.513 4	-349.564 5.180 245.576 1470.038 -1283.395 1067.235 1710.433 874.898 
36.200 68.646 -226.639 0.520 3	260.968 1447.347 -1272.195 1060.812 1719.420 836.676 
36.400 56.272 -190.552 0.546 3	293.886 1420.934 -1247.802 1069.936 1737.835 776.721 
36.600 47.201 -180.032 0.574 3	340.438 1390.355 -1212.096 1090.961 1762.102 698.350 
36.800 47.050 -175.964 0.618 3	397.336 1354.953 -1166.342 1120.617 1788.879 604.215 
37.000 17.822 -139.113 0.660 3	461.764 1314.058 -1111.456 1156.017 1815.165 496.558 
37.200 11.273 -137.857 0.694 3	512.991 1274.618 -1065.280 1179.427 1832.722 403.809 
37.400 -9.892 -110.509 0.735 3	553.737 1237.175 -1026.802 1193.637 1844.291 323.682 
37.600 -3.423 -140.818 0.764 3	586.173 1201.891 -994.965 1200.746 1851.770 254.123 
37.800 -23.383 -101.146 0.794 3	628.783 1159.783 -951.351 1216.162 1859.062 166.600 
38.000 -45.408 -81.784 0.845 4	678.573 1110.860 -897.521 1237.064 1863.726 64.241 -1944.140 51.911 
38.200 -45.252 -61.706 0.886 3	732.959 1055.088 -834.719 1260.965 -1940.028 130.349 
38.400 -69.649 -32.706 0.957 3	789.699 992.477 -764.012 1285.704 -1930.821 218.672 
38.600 -100.142 7.587 0.988 3	846.852 923.135 -686.371 1309.434 -1915.344 314.635 
38.800 -81.988 5.134 1.095 3	890.443 860.187 -621.820 1321.773 -1898.446 388.915 
39.000 -109.692 5.197 1.157 3	923.758 803.414 -568.558 1325.902 -1881.938 445.542 
39.200 -128.965 2.782 1.145 3	960.016 738.536 -505.726 1331.495 -1859.538 514.676 
39.400 -148.860 7.621 1.184 3	997.041 666.209 -434.921 1336.646 -1830.447 593.339 
39.600 -160.556 18.915 1.259 3	1032.964 587.079 -357.546 1339.729 -1793.972 678.911 
39.800 -192.355 23.823 1.307 3	1066.195 501.819 -274.878 1339.390 -1749.578 769.074 
40.000 -202.662 26.715 1.377 3	1089.357 426.875 -207.303 1331.680 -1709.144 837.235 
40.200 -226.697 30.607 1.400 3	1105.406 361.004 -152.318 1319.196 -1673.505 887.933 
40.400 -277.997 42.633 1.533 3	1120.687 286.821 -88.929 1305.068 -1629.297 948.324 
40.600 -308.647 49.668 1.547 3	1133.519 205.592 -19.040 1288.001 -1576.502 1015.400 
40.800 -279.769 45.809 1.586 3	1142.482 118.505 55.679 1266.921 -1515.136 1086.528 
41.000 -293.345 48.657 1.627 3	1145.907 43.200 115.849 1242.776 -1461.845 1138.475 
41.200 -302.880 42.251 1.653 2	164.201 1217.226 -1416.387 1175.511 
41.400 -274.071 47.087 1.711 2	203.011 1191.259 -1378.098 1200.918 
41.600 -285.004 47.503 1.670 2	250.902 1161.942 -1328.480 1236.472 
41.800 -336.973 38.030 1.802 2	305.470 1128.571 -1268.508 1278.886 
42.000 -379.002 29.563 1.806 2	348.907 1095.676 -1217.927 1307.884 
42.200 -437.072 35.806 1.937 2	383.478 1063.842 -1175.682 1326.561 
42.400 -422.954 22.917 1.870 2	410.999 1033.315 -1140.653 1337.251 
42.600 -456.210 -3.581 1.798 2	447.331 997.809 -1092.330 1357.592 
42.800 -509.044 -9.623 1.943 2	489.932 957.174 -1032.403 1384.370 
43.000 -466.348 -10.102 1.988 2	536.615 911.248 -962.215 1414.745 
43.200 -472.573 -3.075 2.009 2	573.051 868.269 -903.650 1433.383 
43.400 -511.624 -4.945 2.089 2	601.519 828.325 -855.145 1443.247 
43.600 -527.276 -12.349 2.105 2	623.790 791.265 -815.189 1446.504 
43.800 -544.655 -25.266 2.144 2	652.067 747.511 -761.525 1455.859 
44.000 -574.210 -60.855 2.147 2	684.086 697.489 -696.264 1468.614 
44.200 -570.116 -69.745 2.179 2	717.889 641.560 -621.151 1482.376 
44.400 -606.213 -71.971 2.281 2	743.365 590.855 -559.173 1487.178 
44.600 -629.539 -105.888 2.261 2	762.590 544.908 -508.298 1485.570 
44.800 -616.966 -86.289 2.380 2	777.114 503.156 -466.693 1479.344 
45.000 -650.006 -106.548 2.361 2	794.712 453.627 -411.552 1475.843 
45.200 -653.757 -115.353 2.420 2	813.496 397.271 -345.341 1472.954 
45.400 -694.809 -153.126 2.555 2	831.828 334.920 -270.135 1468.797 
45.600 -680.919 -104.611 2.518 3	-1758.897 1770.508 844.375 279.543 -208.767 1458.904 
45.800 -694.297 -96.611 2.565 4	-1637.307 8.541 -1697.275 1810.318 852.849 230.172 -158.855 1445.266 
46.000 -714.327 -139.012 2.646 4	-1636.299 58.571 -1619.159 1861.265 861.057 173.507 -97.758 1430.755 
46.200 -739.202 -152.482 2.657 4	-1632.389 119.452 -1526.113 1919.092 867.595 110.733 -27.865 1413.864 
46.400 -754.939 -177.219 2.702 4	-1624.459 188.992 -1419.463 1980.075 871.270 42.927 48.762 1393.289 
46.600 -741.584 -161.165 2.677 3	-1615.194 242.021 -1329.696 2022.047 110.595 1369.697 
46.800 -771.093 -181.008 2.787 3	-1605.886 281.559 -1254.803 2049.818 160.397 1344.688 
47.000 -785.490 -211.917 2.837 3	-1592.591 333.073 -1162.826 2083.873 219.444 1316.195 
47.200 -808.062 -266.341 2.899 3	-1574.536 393.950 -1055.971 2120.534 285.316 1283.306 
47.400 -814.069 -298.189 2.949 3	-1551.012 461.912 -936.163 2156.598 355.914 1245.260 
47.600 -799.838 -275.429 3.008 3	-1521.433 534.947 -805.172 2189.326 429.396 1201.480 
47.800 -822.626 -323.882 3.078 3	-1485.356 611.264 -664.683 2216.410 504.132 1151.576 
48.000 -836.030 -351.181 -3.140 3	-1452.272 668.419 -548.472 2228.273 562.836 1103.553 
48.200 -835.226 -317.656 -3.138 3	-1423.011 710.338 -452.897 2229.838 608.961 1058.318 
48.400 -831.139 -374.420 -3.050 4	-563.033 4.444 -1386.949 760.197 -342.527 2229.613 659.805 1006.775 
