5.600 3.552 1.857 0.001 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
5.800 3.108 3.596 -0.002 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
6.000 5.843 5.032 0.002 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
6.200 4.008 2.139 -0.001 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
6.400 1.647 1.278 -0.000 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
6.600 -0.294 0.991 0.000 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
6.800 0.012 2.063 0.003 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
7.000 1.011 3.431 0.003 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
7.200 -3.679 1.525 -0.000 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
7.400 -6.489 2.383 0.004 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
